Date,Close
1/2/2020 16:00:00,11.93
1/3/2020 16:00:00,11.97
1/6/2020 16:00:00,12.14
1/7/2020 16:00:00,12.05
1/8/2020 16:00:00,11.94
1/9/2020 16:00:00,11.91
1/10/2020 16:00:00,11.67
1/13/2020 16:00:00,12.12
1/14/2020 16:00:00,12.03
1/15/2020 16:00:00,11.87
1/16/2020 16:00:00,11.84
1/17/2020 16:00:00,11.81
1/21/2020 16:00:00,11.66
1/22/2020 16:00:00,11.37
1/23/2020 16:00:00,11.77
1/24/2020 16:00:00,11.71
1/27/2020 16:00:00,11.44
1/28/2020 16:00:00,11.73
1/29/2020 16:00:00,12.94
1/30/2020 16:00:00,12.73
1/31/2020 16:00:00,12.45
2/3/2020 16:00:00,12.26
2/4/2020 16:00:00,12.58
2/5/2020 16:00:00,12.86
2/6/2020 16:00:00,12.95
2/7/2020 16:00:00,12.83
2/10/2020 16:00:00,12.91
2/11/2020 16:00:00,12.85
2/12/2020 16:00:00,13.16
2/13/2020 16:00:00,12.94
2/14/2020 16:00:00,12.83
2/18/2020 16:00:00,12.75
2/19/2020 16:00:00,12.61
2/20/2020 16:00:00,12.53
2/21/2020 16:00:00,12.25
2/24/2020 16:00:00,11.86
2/25/2020 16:00:00,11.32
2/26/2020 16:00:00,10.95
2/27/2020 16:00:00,10.39
2/28/2020 16:00:00,10.88
3/2/2020 16:00:00,11.21
3/3/2020 16:00:00,10.88
3/4/2020 16:00:00,10.95
3/5/2020 16:00:00,10.08
3/6/2020 16:00:00,9.4
3/9/2020 16:00:00,8.21
3/10/2020 16:00:00,8.85
3/11/2020 16:00:00,8.21
3/12/2020 16:00:00,7.23
3/13/2020 16:00:00,7.85
3/16/2020 16:00:00,6.66
3/17/2020 16:00:00,7.08
3/18/2020 16:00:00,6.6
3/19/2020 16:00:00,6.48
3/20/2020 16:00:00,6.52
3/23/2020 16:00:00,6.11
3/24/2020 16:00:00,7.01
3/25/2020 16:00:00,7.56
3/26/2020 16:00:00,8.12
3/27/2020 16:00:00,7.62
3/30/2020 16:00:00,7.89
3/31/2020 16:00:00,7.94
4/1/2020 16:00:00,7.04
4/2/2020 16:00:00,6.9
4/3/2020 16:00:00,6.73
4/6/2020 16:00:00,7.23
4/7/2020 16:00:00,7.03
4/8/2020 16:00:00,7.3
4/9/2020 16:00:00,7.14
4/13/2020 16:00:00,7.02
4/14/2020 16:00:00,6.93
4/15/2020 16:00:00,6.5
4/16/2020 16:00:00,6.24
4/17/2020 16:00:00,6.84
4/20/2020 16:00:00,6.51
4/21/2020 16:00:00,6.48
4/22/2020 16:00:00,6.43
4/23/2020 16:00:00,6.52
4/24/2020 16:00:00,6.26
4/27/2020 16:00:00,6.43
4/28/2020 16:00:00,6.8
4/29/2020 16:00:00,6.58
4/30/2020 16:00:00,6.8
5/1/2020 16:00:00,6.5
5/4/2020 16:00:00,6.21
5/5/2020 16:00:00,6.2
5/6/2020 16:00:00,5.98
5/7/2020 16:00:00,6.11
5/8/2020 16:00:00,6.29
5/11/2020 16:00:00,6.19
5/12/2020 16:00:00,6
5/13/2020 16:00:00,5.79
5/14/2020 16:00:00,5.7
5/15/2020 16:00:00,5.49
5/18/2020 16:00:00,6.27
5/19/2020 16:00:00,6.21
5/20/2020 16:00:00,6.42
5/21/2020 16:00:00,6.48
5/22/2020 16:00:00,6.41
5/26/2020 16:00:00,6.8
5/27/2020 16:00:00,7.29
5/28/2020 16:00:00,6.78
5/29/2020 16:00:00,6.57
6/1/2020 16:00:00,6.76
6/2/2020 16:00:00,7.05
6/3/2020 16:00:00,7.36
6/4/2020 16:00:00,7.74
6/5/2020 16:00:00,7.88
6/8/2020 16:00:00,8.46
6/9/2020 16:00:00,8.02
6/10/2020 16:00:00,7.61
6/11/2020 16:00:00,6.95
6/12/2020 16:00:00,7.25
6/15/2020 16:00:00,7.24
6/16/2020 16:00:00,7.47
6/17/2020 16:00:00,7.24
6/18/2020 16:00:00,7.28
6/19/2020 16:00:00,7.15
6/22/2020 16:00:00,7.04
6/23/2020 16:00:00,7
6/24/2020 16:00:00,6.53
6/25/2020 16:00:00,6.68
6/26/2020 16:00:00,6.48
6/29/2020 16:00:00,6.8
6/30/2020 16:00:00,6.83
7/1/2020 16:00:00,6.74
7/2/2020 16:00:00,6.82
7/6/2020 16:00:00,7
7/7/2020 16:00:00,6.76
7/8/2020 16:00:00,6.86
7/9/2020 16:00:00,6.58
7/10/2020 16:00:00,6.69
7/13/2020 16:00:00,6.7
7/14/2020 16:00:00,6.88
7/15/2020 16:00:00,7.14
7/16/2020 16:00:00,7.05
7/17/2020 16:00:00,7.07
7/20/2020 16:00:00,6.87
7/21/2020 16:00:00,7.04
7/22/2020 16:00:00,7.06
7/23/2020 16:00:00,7.04
7/24/2020 16:00:00,6.86
7/27/2020 16:00:00,6.71
7/28/2020 16:00:00,6.89
7/29/2020 16:00:00,6.59
7/30/2020 16:00:00,6.26
7/31/2020 16:00:00,6.07
8/3/2020 16:00:00,6.11
8/4/2020 16:00:00,6.14
8/5/2020 16:00:00,6.4
8/6/2020 16:00:00,6.33
8/7/2020 16:00:00,6.4
8/10/2020 16:00:00,6.67
8/11/2020 16:00:00,6.73
8/12/2020 16:00:00,6.72
8/13/2020 16:00:00,6.6
8/14/2020 16:00:00,6.66
8/17/2020 16:00:00,6.47
8/18/2020 16:00:00,6.44
8/19/2020 16:00:00,6.38
8/20/2020 16:00:00,6.27
8/21/2020 16:00:00,6.31
8/24/2020 16:00:00,6.63
8/25/2020 16:00:00,6.59
8/26/2020 16:00:00,6.48
8/27/2020 16:00:00,6.48
8/28/2020 16:00:00,6.61
8/31/2020 16:00:00,6.34
9/1/2020 16:00:00,6.19
9/2/2020 16:00:00,6.44
9/3/2020 16:00:00,6.32
9/4/2020 16:00:00,6.42
9/8/2020 16:00:00,6.14
9/9/2020 16:00:00,6.16
9/10/2020 16:00:00,6
9/11/2020 16:00:00,5.95
9/14/2020 16:00:00,6.15
9/15/2020 16:00:00,6.1
9/16/2020 16:00:00,6.75
9/17/2020 16:00:00,7.05
9/18/2020 16:00:00,6.88
9/21/2020 16:00:00,6.35
9/22/2020 16:00:00,6.25
9/23/2020 16:00:00,6.11
9/24/2020 16:00:00,6.06
9/25/2020 16:00:00,6.11
9/28/2020 16:00:00,6.2
9/29/2020 16:00:00,6.12
9/30/2020 16:00:00,6.23
10/1/2020 16:00:00,6.24
10/2/2020 16:00:00,6.39
10/5/2020 16:00:00,6.41
10/6/2020 16:00:00,6.17
10/7/2020 16:00:00,6.31
10/8/2020 16:00:00,6.65
10/9/2020 16:00:00,6.84
10/12/2020 16:00:00,6.83
10/13/2020 16:00:00,6.72
10/14/2020 16:00:00,6.82
10/15/2020 16:00:00,6.87
10/16/2020 16:00:00,7.29
10/19/2020 16:00:00,7.29
10/20/2020 16:00:00,7.34
10/21/2020 16:00:00,7.32
10/22/2020 16:00:00,7.72
10/23/2020 16:00:00,7.63
10/26/2020 16:00:00,7.38
10/27/2020 16:00:00,7.1
10/28/2020 16:00:00,7.42
10/29/2020 16:00:00,7.37
10/30/2020 16:00:00,7.42
11/2/2020 16:00:00,7.52
11/3/2020 16:00:00,7.85
11/4/2020 16:00:00,7.85
11/5/2020 16:00:00,7.99
11/6/2020 16:00:00,8.09
11/9/2020 16:00:00,8.72
11/10/2020 16:00:00,8.98
11/11/2020 16:00:00,8.89
11/12/2020 16:00:00,8.76
11/13/2020 16:00:00,9.25
11/16/2020 16:00:00,9.57
11/17/2020 16:00:00,9.68
11/18/2020 16:00:00,9.73
11/19/2020 16:00:00,9.66
11/20/2020 16:00:00,9.76
11/23/2020 16:00:00,10.07
11/24/2020 16:00:00,10.45
11/25/2020 16:00:00,10.5
11/27/2020 13:00:00,10.4
11/30/2020 16:00:00,10.18
12/1/2020 16:00:00,10.15
12/2/2020 16:00:00,10.43
12/3/2020 16:00:00,10.6
12/4/2020 16:00:00,10.88
12/7/2020 16:00:00,10.86
12/8/2020 16:00:00,10.96
12/9/2020 16:00:00,11.39
12/10/2020 16:00:00,11.32
12/11/2020 16:00:00,11.16
12/14/2020 16:00:00,10.83
12/15/2020 16:00:00,11.11
12/16/2020 16:00:00,10.93
12/17/2020 16:00:00,10.88
12/18/2020 16:00:00,10.81
12/21/2020 16:00:00,10.77
12/22/2020 16:00:00,10.61
12/23/2020 16:00:00,10.86
12/24/2020 13:00:00,10.65
12/28/2020 16:00:00,10.64
12/29/2020 16:00:00,10.56
12/30/2020 16:00:00,10.71
12/31/2020 16:00:00,10.8
