Date,Close
2/17/17,135.7
2/18/17,134.4
2/19/17,136.34
2/20/17,137.71
2/21/17,137.7
2/22/17,139.43
2/23/17,139.78
2/24/17,139.12
2/25/17,142
2/26/17,141.13
2/27/17,144.07
2/28/17,143.81
3/1/17,145.8
3/2/17,144.39
3/3/17,145.5
3/4/17,147.14
3/5/17,147.99
3/6/17,147.27
3/7/17,147.34
3/8/17,147.52
3/9/17,141.17
3/10/17,136.34
3/11/17,140.03
3/12/17,139.64
3/13/17,133.88
3/14/17,136.29
3/15/17,139.1
3/16/17,140.61
3/17/17,145.24
3/18/17,141.29
3/19/17,138.5
3/20/17,140.44
3/21/17,141.96
3/22/17,140.6
3/23/17,142.17
3/24/17,141.35
3/25/17,138.12
3/26/17,141.21
3/27/17,137.54
3/28/17,139.58
3/29/17,135.73
3/30/17,137.61
3/31/17,138.98
4/1/17,139.35
4/2/17,143.29
4/3/17,141.81
4/4/17,141.75
4/5/17,141.43
4/6/17,141.73
4/7/17,141.06
4/8/17,139.82
4/9/17,140.55
4/10/17,140.42
4/11/17,137.25
4/12/17,133.76
4/13/17,138.92
4/14/17,135.59
4/15/17,133.9
4/16/17,135.98
4/17/17,132.07
4/18/17,132.5
4/19/17,135.81
4/20/17,134.44
4/21/17,130.93
4/22/17,130.72
4/23/17,129.84
4/24/17,132.03
4/25/17,133.01
4/26/17,131.06
4/27/17,133.47
4/28/17,136.81
4/29/17,138.31
4/30/17,137.62
5/1/17,137.48
5/2/17,137.63
5/3/17,136.9
5/4/17,137.24
5/5/17,137.76
5/6/17,137.42
5/7/17,136.68
5/8/17,137.6
5/9/17,134.16
5/10/17,134.64
5/11/17,135.85
5/12/17,136.64
5/13/17,139.31
5/14/17,137.9
5/15/17,138.57
5/16/17,139.82
5/17/17,139.35
5/18/17,138.86
5/19/17,140.44
5/20/17,138.29
5/21/17,138.29
5/22/17,138.8
5/23/17,137.78
5/24/17,137.59
5/25/17,137.87
5/26/17,137.97
5/27/17,134.55
5/28/17,136.27
5/29/17,135.36
5/30/17,138.34
5/31/17,138.69
6/1/17,138.22
