Date,Close
1/2/2020 16:00:00,118.94
1/3/2020 16:00:00,117.89
1/6/2020 16:00:00,117.65
1/7/2020 16:00:00,116.56
1/8/2020 16:00:00,116.16
1/9/2020 16:00:00,117.36
1/10/2020 16:00:00,116.38
1/13/2020 16:00:00,115.88
1/14/2020 16:00:00,116.18
1/15/2020 16:00:00,115.28
1/16/2020 16:00:00,115.9
1/17/2020 16:00:00,114.96
1/21/2020 16:00:00,115.59
1/22/2020 16:00:00,116.1
1/23/2020 16:00:00,115.81
1/24/2020 16:00:00,114.37
1/27/2020 16:00:00,115.86
1/28/2020 16:00:00,116.6
1/29/2020 16:00:00,115.89
1/30/2020 16:00:00,116.58
1/31/2020 16:00:00,114.49
2/3/2020 16:00:00,114.27
2/4/2020 16:00:00,115.27
2/5/2020 16:00:00,116.81
2/6/2020 16:00:00,116.31
2/7/2020 16:00:00,116.45
2/10/2020 16:00:00,115.25
2/11/2020 16:00:00,115.4
2/12/2020 16:00:00,115.85
2/13/2020 16:00:00,117.44
2/14/2020 16:00:00,117.89
2/18/2020 16:00:00,119.63
2/19/2020 16:00:00,117.68
2/20/2020 16:00:00,117.69
2/21/2020 16:00:00,118.58
2/24/2020 16:00:00,116.32
2/25/2020 16:00:00,114.39
2/26/2020 16:00:00,113.78
2/27/2020 16:00:00,110.4
2/28/2020 16:00:00,107.68
3/2/2020 16:00:00,115.88
3/3/2020 16:00:00,112.91
3/4/2020 16:00:00,116.77
3/5/2020 16:00:00,115.92
3/6/2020 16:00:00,117.23
3/9/2020 16:00:00,117.16
3/10/2020 16:00:00,119.79
3/11/2020 16:00:00,114.43
3/12/2020 16:00:00,104.05
3/13/2020 16:00:00,114.1
3/16/2020 16:00:00,106.76
3/17/2020 16:00:00,119.26
3/18/2020 16:00:00,122.58
3/19/2020 16:00:00,119.45
3/20/2020 16:00:00,113.97
3/23/2020 16:00:00,114.28
3/24/2020 16:00:00,115.03
3/25/2020 16:00:00,109.4
3/26/2020 16:00:00,109.82
3/27/2020 16:00:00,109.58
3/30/2020 16:00:00,115.19
3/31/2020 16:00:00,113.62
4/1/2020 16:00:00,114.14
4/2/2020 16:00:00,118.65
4/3/2020 16:00:00,119.48
4/6/2020 16:00:00,126.07
4/7/2020 16:00:00,121.99
4/8/2020 16:00:00,121.84
4/9/2020 16:00:00,121.8
4/13/2020 16:00:00,125.3
4/14/2020 16:00:00,129
4/15/2020 16:00:00,128.76
4/16/2020 16:00:00,132.33
4/17/2020 16:00:00,132.12
4/20/2020 16:00:00,129.85
4/21/2020 16:00:00,129.21
4/22/2020 16:00:00,131.59
4/23/2020 16:00:00,128.53
4/24/2020 16:00:00,129.44
4/27/2020 16:00:00,128.3
4/28/2020 16:00:00,128
4/29/2020 16:00:00,123.6
4/30/2020 16:00:00,121.55
5/1/2020 16:00:00,122.92
5/4/2020 16:00:00,123.7
5/5/2020 16:00:00,124.73
5/6/2020 16:00:00,123.3
5/7/2020 16:00:00,121.89
5/8/2020 16:00:00,122.94
5/11/2020 16:00:00,123.67
5/12/2020 16:00:00,123.78
5/13/2020 16:00:00,123.71
5/14/2020 16:00:00,123.42
5/15/2020 16:00:00,125.94
5/18/2020 16:00:00,127.66
5/19/2020 16:00:00,124.95
5/20/2020 16:00:00,125.45
5/21/2020 16:00:00,124.99
5/22/2020 16:00:00,124.33
5/26/2020 16:00:00,123.86
5/27/2020 16:00:00,122.48
5/28/2020 16:00:00,123.69
5/29/2020 16:00:00,124.06
6/1/2020 16:00:00,123.96
6/2/2020 16:00:00,123.94
6/3/2020 16:00:00,123.47
6/4/2020 16:00:00,122.11
