Date,Close
1/7/17,89.68
1/8/17,88.7
1/9/17,88.95
1/10/17,90.26
1/11/17,90.3
1/12/17,90.92
1/13/17,90.99
1/14/17,91.09
1/15/17,89.83
1/16/17,99.62
1/17/17,97.47
1/18/17,97.48
1/19/17,96.52
1/20/17,96.41
1/21/17,96.62
1/22/17,96.62
1/23/17,96.77
1/24/17,97.56
1/25/17,97.23
1/26/17,97.35
1/27/17,97.01
1/28/17,97.83
1/29/17,97.28
1/30/17,96.78
1/31/17,96.55
2/1/17,96.93
2/2/17,96.7
2/3/17,97.76
2/4/17,97.13
2/5/17,97.11
2/6/17,97.9
2/7/17,98.8
2/8/17,98.75
2/9/17,98.06
2/10/17,98.21
2/11/17,99.16
2/12/17,99.26
2/13/17,99.4
2/14/17,98.75
2/15/17,98.59
2/16/17,99.45
2/17/17,99.54
2/18/17,100.13
2/19/17,101.61
2/20/17,100.39
2/21/17,99.67
2/22/17,100.02
2/23/17,100.87
2/24/17,100.69
2/25/17,102.7
2/26/17,104.3
2/27/17,104.59
2/28/17,105.45
3/1/17,105.9
3/2/17,105.79
3/3/17,106.6
3/4/17,108.39
3/5/17,109.55
3/6/17,107.73
3/7/17,106.6
3/8/17,105.52
3/9/17,104.48
3/10/17,100.09
3/11/17,100.9
3/12/17,102.85
3/13/17,100.02
3/14/17,99.37
3/15/17,99.55
3/16/17,100.98
3/17/17,101.7
3/18/17,103.23
3/19/17,104.78
3/20/17,94.11
3/21/17,91.52
3/22/17,92.77
3/23/17,92.89
3/24/17,93.12
3/25/17,91.52
3/26/17,90.01
3/27/17,89.08
3/28/17,88.77
3/29/17,89.98
3/30/17,89.06
3/31/17,87.74
4/1/17,87.92
4/2/17,88.72
4/3/17,88.07
4/4/17,88.3
4/5/17,87.67
4/6/17,87.51
4/7/17,89.17
4/8/17,87.45
4/9/17,87.95
4/10/17,88.18
4/11/17,87.14
4/12/17,85.42
4/13/17,87.5
4/14/17,86.05
4/15/17,87.77
4/16/17,88.97
4/17/17,85.55
4/18/17,86.8
4/19/17,87.22
4/20/17,87.81
4/21/17,86.69
4/22/17,86.28
4/23/17,86.45
4/24/17,85.91
4/25/17,85.43
4/26/17,86.02
4/27/17,86.84
4/28/17,87.9
4/29/17,87.57
4/30/17,87.89
5/1/17,86.98
5/2/17,86.1
5/3/17,86.53
5/4/17,87.17
5/5/17,87.94
5/6/17,87.29
5/7/17,88.46
5/8/17,87.41
5/9/17,86.34
5/10/17,86.23
5/11/17,87.53
5/12/17,85.47
5/13/17,85.74
5/14/17,83.06
5/15/17,82.69
5/16/17,83.38
5/17/17,84.39
5/18/17,84.52
5/19/17,86.13
5/20/17,84.49
5/21/17,83.64
5/22/17,84.51
5/23/17,83.37
5/24/17,83.01
5/25/17,82.85
5/26/17,82.46
5/27/17,82.4
5/28/17,84.12
5/29/17,82.54
5/30/17,82.99
5/31/17,85.42
6/1/17,84.62
6/2/17,84.56
6/3/17,84.95
6/4/17,84.36
6/5/17,84.3
6/6/17,84.1
6/7/17,84.09
6/8/17,83.79
6/9/17,83.7
6/10/17,83
6/11/17,83.61
6/12/17,83.61
6/13/17,84.21
6/14/17,84.82
6/15/17,86.47
6/16/17,85.98
6/17/17,86.89
6/18/17,85.86
6/19/17,85.65
6/20/17,84
6/21/17,84.44
6/22/17,84.57
6/23/17,84.51
6/24/17,85.93
6/25/17,87.21
6/26/17,86.53
6/27/17,86.52
6/28/17,87.7
6/29/17,87.64
